codigo_ibge,tipo,nome_ente,uf,regiao,status,status_grupo
3523701,municipio,Itirapuã,SP,Sudeste,nao_iniciado,nao_iniciado
3523800,municipio,Itobi,SP,Sudeste,nao_iniciado,nao_iniciado
3523909,municipio,Itu,SP,Sudeste,nao_iniciado,nao_iniciado
3524006,municipio,Itupeva,SP,Sudeste,em_analise,em_processo
3524105,municipio,Ituverava,SP,Sudeste,nao_iniciado,nao_iniciado
3524204,municipio,Jaborandi,SP,Sudeste,nao_iniciado,nao_iniciado
3524303,municipio,Jaboticabal,SP,Sudeste,em_analise,em_processo
3524402,municipio,Jacareí,SP,Sudeste,nao_iniciado,nao_iniciado
3524501,municipio,Jaci,SP,Sudeste,em_analise,em_processo
3524600,municipio,Jacupiranga,SP,Sudeste,nao_iniciado,nao_iniciado
3524709,municipio,Jaguariúna,SP,Sudeste,nao_iniciado,nao_iniciado
3524808,municipio,Jales,SP,Sudeste,nao_iniciado,nao_iniciado
3524907,municipio,Jambeiro,SP,Sudeste,nao_iniciado,nao_iniciado
3525003,municipio,Jandira,SP,Sudeste,em_analise,em_processo
3525102,municipio,Jardinópolis,SP,Sudeste,nao_iniciado,nao_iniciado
3525201,municipio,Jarinu,SP,Sudeste,nao_iniciado,nao_iniciado
3525300,municipio,Jaú,SP,Sudeste,em_analise,em_processo
3525409,municipio,Jeriquara,SP,Sudeste,em_cadastramento,em_processo
3525508,municipio,Joanópolis,SP,Sudeste,nao_iniciado,nao_iniciado
3525607,municipio,João Ramalho,SP,Sudeste,nao_iniciado,nao_iniciado
3525706,municipio,José Bonifácio,SP,Sudeste,em_analise,em_processo
3525805,municipio,Júlio Mesquita,SP,Sudeste,nao_iniciado,nao_iniciado
3525854,municipio,Jumirim,SP,Sudeste,nao_iniciado,nao_iniciado
3525904,municipio,Jundiaí,SP,Sudeste,em_cadastramento,em_processo
3526001,municipio,Junqueirópolis,SP,Sudeste,nao_iniciado,nao_iniciado
3526100,municipio,Juquiá,SP,Sudeste,nao_iniciado,nao_iniciado
3526209,municipio,Juquitiba,SP,Sudeste,nao_iniciado,nao_iniciado
3526308,municipio,Lagoinha,SP,Sudeste,em_analise,em_processo
3526407,municipio,Laranjal Paulista,SP,Sudeste,nao_iniciado,nao_iniciado
3526506,municipio,Lavínia,SP,Sudeste,nao_iniciado,nao_iniciado
3526605,municipio,Lavrinhas,SP,Sudeste,nao_iniciado,nao_iniciado
3526704,municipio,Leme,SP,Sudeste,em_analise,em_processo
3526803,municipio,Lençóis Paulista,SP,Sudeste,nao_iniciado,nao_iniciado
3526902,municipio,Limeira,SP,Sudeste,nao_iniciado,nao_iniciado
3527009,municipio,Lindóia,SP,Sudeste,em_cadastramento,em_processo
3527108,municipio,Lins,SP,Sudeste,nao_iniciado,nao_iniciado
3527207,municipio,Lorena,SP,Sudeste,em_analise,em_processo
3527256,municipio,Lourdes,SP,Sudeste,nao_iniciado,nao_iniciado
3527306,municipio,Louveira,SP,Sudeste,nao_iniciado,nao_iniciado
3527405,municipio,Lucélia,SP,Sudeste,nao_iniciado,nao_iniciado
3527504,municipio,Lucianópolis,SP,Sudeste,nao_iniciado,nao_iniciado
3527603,municipio,Luís Antônio,SP,Sudeste,em_analise,em_processo
3527702,municipio,Luiziânia,SP,Sudeste,nao_iniciado,nao_iniciado
3527801,municipio,Lupércio,SP,Sudeste,nao_iniciado,nao_iniciado
3527900,municipio,Lutécia,SP,Sudeste,nao_iniciado,nao_iniciado
3528007,municipio,Macatuba,SP,Sudeste,nao_iniciado,nao_iniciado
3528106,municipio,Macaubal,SP,Sudeste,nao_iniciado,nao_iniciado
3528205,municipio,Macedônia,SP,Sudeste,nao_iniciado,nao_iniciado
3528304,municipio,Magda,SP,Sudeste,em_cadastramento,em_processo
3528403,municipio,Mairinque,SP,Sudeste,em_analise,em_processo
3528502,municipio,Mairiporã,SP,Sudeste,nao_iniciado,nao_iniciado
3528601,municipio,Manduri,SP,Sudeste,nao_iniciado,nao_iniciado
3528700,municipio,Marabá Paulista,SP,Sudeste,nao_iniciado,nao_iniciado
3528809,municipio,Maracaí,SP,Sudeste,em_analise,em_processo
3528858,municipio,Marapoama,SP,Sudeste,nao_iniciado,nao_iniciado
3528908,municipio,Mariápolis,SP,Sudeste,em_cadastramento,em_processo
3529005,municipio,Marília,SP,Sudeste,em_analise,em_processo
3529104,municipio,Marinópolis,SP,Sudeste,em_analise,em_processo
3529203,municipio,Martinópolis,SP,Sudeste,nao_iniciado,nao_iniciado
3529302,municipio,Matão,SP,Sudeste,em_cadastramento,em_processo
3529401,municipio,Mauá,SP,Sudeste,nao_iniciado,nao_iniciado
3529500,municipio,Mendonça,SP,Sudeste,em_analise,em_processo
3529609,municipio,Meridiano,SP,Sudeste,em_cadastramento,em_processo
3529658,municipio,Mesópolis,SP,Sudeste,nao_iniciado,nao_iniciado
3529708,municipio,Miguelópolis,SP,Sudeste,em_analise,em_processo
3529807,municipio,Mineiros do Tietê,SP,Sudeste,nao_iniciado,nao_iniciado
3529906,municipio,Miracatu,SP,Sudeste,nao_iniciado,nao_iniciado
3530003,municipio,Mira Estrela,SP,Sudeste,em_cadastramento,em_processo
3530102,municipio,Mirandópolis,SP,Sudeste,em_analise,em_processo
3530201,municipio,Mirante do Paranapanema,SP,Sudeste,nao_iniciado,nao_iniciado
3530300,municipio,Mirassol,SP,Sudeste,nao_iniciado,nao_iniciado
3530409,municipio,Mirassolândia,SP,Sudeste,nao_iniciado,nao_iniciado
3530508,municipio,Mococa,SP,Sudeste,em_cadastramento,em_processo
3530607,municipio,Mogi das Cruzes,SP,Sudeste,em_analise,em_processo
3530706,municipio,Mogi Guaçu,SP,Sudeste,em_analise,em_processo
3530805,municipio,Mogi Mirim,SP,Sudeste,em_analise,em_processo
3530904,municipio,Mombuca,SP,Sudeste,nao_iniciado,nao_iniciado
3531001,municipio,Monções,SP,Sudeste,em_cadastramento,em_processo
3531100,municipio,Mongaguá,SP,Sudeste,em_analise,em_processo
3531209,municipio,Monte Alegre do Sul,SP,Sudeste,nao_iniciado,nao_iniciado
3531308,municipio,Monte Alto,SP,Sudeste,nao_iniciado,nao_iniciado
3531407,municipio,Monte Aprazível,SP,Sudeste,em_cadastramento,em_processo
3531506,municipio,Monte Azul Paulista,SP,Sudeste,nao_iniciado,nao_iniciado
3531605,municipio,Monte Castelo,SP,Sudeste,nao_iniciado,nao_iniciado
3531704,municipio,Monteiro Lobato,SP,Sudeste,nao_iniciado,nao_iniciado
3531803,municipio,Monte Mor,SP,Sudeste,nao_iniciado,nao_iniciado
3531902,municipio,Morro Agudo,SP,Sudeste,em_cadastramento,em_processo
3532009,municipio,Morungaba,SP,Sudeste,nao_iniciado,nao_iniciado
3532058,municipio,Motuca,SP,Sudeste,nao_iniciado,nao_iniciado
3532108,municipio,Murutinga do Sul,SP,Sudeste,em_analise,em_processo
3532157,municipio,Nantes,SP,Sudeste,nao_iniciado,nao_iniciado
3532207,municipio,Narandiba,SP,Sudeste,em_analise,em_processo
3532306,municipio,Natividade da Serra,SP,Sudeste,em_cadastramento,em_processo
3532405,municipio,Nazaré Paulista,SP,Sudeste,em_analise,em_processo
3532504,municipio,Neves Paulista,SP,Sudeste,nao_iniciado,nao_iniciado
3532603,municipio,Nhandeara,SP,Sudeste,nao_iniciado,nao_iniciado
3532702,municipio,Nipoã,SP,Sudeste,nao_iniciado,nao_iniciado
3532801,municipio,Nova Aliança,SP,Sudeste,em_analise,em_processo
3532827,municipio,Nova Campina,SP,Sudeste,em_analise,em_processo
3532843,municipio,Nova Canaã Paulista,SP,Sudeste,em_analise,em_processo
3532868,municipio,Nova Castilho,SP,Sudeste,nao_iniciado,nao_iniciado
3532900,municipio,Nova Europa,SP,Sudeste,nao_iniciado,nao_iniciado
3533007,municipio,Nova Granada,SP,Sudeste,nao_iniciado,nao_iniciado
3533106,municipio,Nova Guataporanga,SP,Sudeste,em_analise,em_processo
3533205,municipio,Nova Independência,SP,Sudeste,em_analise,em_processo
3533254,municipio,Novais,SP,Sudeste,nao_iniciado,nao_iniciado
3533304,municipio,Nova Luzitânia,SP,Sudeste,em_analise,em_processo
3533403,municipio,Nova Odessa,SP,Sudeste,nao_iniciado,nao_iniciado
3533502,municipio,Novo Horizonte,SP,Sudeste,nao_iniciado,nao_iniciado
3533601,municipio,Nuporanga,SP,Sudeste,nao_iniciado,nao_iniciado
3533700,municipio,Ocauçu,SP,Sudeste,nao_iniciado,nao_iniciado
3533809,municipio,Óleo,SP,Sudeste,em_cadastramento,em_processo
3533908,municipio,Olímpia,SP,Sudeste,nao_iniciado,nao_iniciado
3534005,municipio,Onda Verde,SP,Sudeste,nao_iniciado,nao_iniciado
3534104,municipio,Oriente,SP,Sudeste,nao_iniciado,nao_iniciado
3534203,municipio,Orindiúva,SP,Sudeste,nao_iniciado,nao_iniciado
3534302,municipio,Orlândia,SP,Sudeste,em_analise,em_processo
3534401,municipio,Osasco,SP,Sudeste,em_analise,em_processo
3534500,municipio,Oscar Bressane,SP,Sudeste,em_cadastramento,em_processo
3534609,municipio,Osvaldo Cruz,SP,Sudeste,nao_iniciado,nao_iniciado
3534708,municipio,Ourinhos,SP,Sudeste,em_analise,em_processo
3534757,municipio,Ouroeste,SP,Sudeste,nao_iniciado,nao_iniciado
3534807,municipio,Ouro Verde,SP,Sudeste,em_analise,em_processo
3534906,municipio,Pacaembu,SP,Sudeste,nao_iniciado,nao_iniciado
3535002,municipio,Palestina,SP,Sudeste,em_analise,em_processo
3535101,municipio,Palmares Paulista,SP,Sudeste,nao_iniciado,nao_iniciado
3535200,municipio,Palmeira d'Oeste,SP,Sudeste,em_cadastramento,em_processo
3535309,municipio,Palmital,SP,Sudeste,em_cadastramento,em_processo
3535408,municipio,Panorama,SP,Sudeste,em_analise,em_processo
3535507,municipio,Paraguaçu Paulista,SP,Sudeste,nao_iniciado,nao_iniciado
3535606,municipio,Paraibuna,SP,Sudeste,nao_iniciado,nao_iniciado
3535705,municipio,Paraíso,SP,Sudeste,em_analise,em_processo
3535804,municipio,Paranapanema,SP,Sudeste,em_analise,em_processo
3535903,municipio,Paranapuã,SP,Sudeste,nao_iniciado,nao_iniciado
3536000,municipio,Parapuã,SP,Sudeste,em_cadastramento,em_processo
3536109,municipio,Pardinho,SP,Sudeste,nao_iniciado,nao_iniciado
3536208,municipio,Pariquera-Açu,SP,Sudeste,nao_iniciado,nao_iniciado
3536257,municipio,Parisi,SP,Sudeste,em_analise,em_processo
3536307,municipio,Patrocínio Paulista,SP,Sudeste,nao_iniciado,nao_iniciado
3536406,municipio,Paulicéia,SP,Sudeste,em_analise,em_processo
3536505,municipio,Paulínia,SP,Sudeste,nao_iniciado,nao_iniciado
3536570,municipio,Paulistânia,SP,Sudeste,nao_iniciado,nao_iniciado
3536604,municipio,Paulo de Faria,SP,Sudeste,em_analise,em_processo
3536703,municipio,Pederneiras,SP,Sudeste,nao_iniciado,nao_iniciado
3536802,municipio,Pedra Bela,SP,Sudeste,nao_iniciado,nao_iniciado
3536901,municipio,Pedranópolis,SP,Sudeste,nao_iniciado,nao_iniciado
3537008,municipio,Pedregulho,SP,Sudeste,nao_iniciado,nao_iniciado
3537107,municipio,Pedreira,SP,Sudeste,nao_iniciado,nao_iniciado
3537156,municipio,Pedrinhas Paulista,SP,Sudeste,nao_iniciado,nao_iniciado
3537206,municipio,Pedro de Toledo,SP,Sudeste,em_cadastramento,em_processo
3537305,municipio,Penápolis,SP,Sudeste,em_cadastramento,em_processo
3537404,municipio,Pereira Barreto,SP,Sudeste,em_analise,em_processo
3537503,municipio,Pereiras,SP,Sudeste,nao_iniciado,nao_iniciado
3537602,municipio,Peruíbe,SP,Sudeste,nao_iniciado,nao_iniciado
3537701,municipio,Piacatu,SP,Sudeste,nao_iniciado,nao_iniciado
3537800,municipio,Piedade,SP,Sudeste,em_analise,em_processo
3537909,municipio,Pilar do Sul,SP,Sudeste,nao_iniciado,nao_iniciado
3538006,municipio,Pindamonhangaba,SP,Sudeste,nao_iniciado,nao_iniciado
3538105,municipio,Pindorama,SP,Sudeste,nao_iniciado,nao_iniciado
3538204,municipio,Pinhalzinho,SP,Sudeste,nao_iniciado,nao_iniciado
3538303,municipio,Piquerobi,SP,Sudeste,nao_iniciado,nao_iniciado
3538501,municipio,Piquete,SP,Sudeste,em_cadastramento,em_processo
3538600,municipio,Piracaia,SP,Sudeste,em_analise,em_processo
3538709,municipio,Piracicaba,SP,Sudeste,em_cadastramento,em_processo
3538808,municipio,Piraju,SP,Sudeste,nao_iniciado,nao_iniciado
3538907,municipio,Pirajuí,SP,Sudeste,nao_iniciado,nao_iniciado
3539004,municipio,Pirangi,SP,Sudeste,em_analise,em_processo
3539103,municipio,Pirapora do Bom Jesus,SP,Sudeste,em_cadastramento,em_processo
3539202,municipio,Pirapozinho,SP,Sudeste,em_analise,em_processo
3539301,municipio,Pirassununga,SP,Sudeste,em_cadastramento,em_processo
3539400,municipio,Piratininga,SP,Sudeste,em_analise,em_processo
3539509,municipio,Pitangueiras,SP,Sudeste,nao_iniciado,nao_iniciado
3539608,municipio,Planalto,SP,Sudeste,nao_iniciado,nao_iniciado
3539707,municipio,Platina,SP,Sudeste,nao_iniciado,nao_iniciado
3539806,municipio,Poá,SP,Sudeste,nao_iniciado,nao_iniciado
3539905,municipio,Poloni,SP,Sudeste,em_analise,em_processo
3540002,municipio,Pompéia,SP,Sudeste,nao_iniciado,nao_iniciado
3540101,municipio,Pongaí,SP,Sudeste,nao_iniciado,nao_iniciado
3540200,municipio,Pontal,SP,Sudeste,em_analise,em_processo
3540259,municipio,Pontalinda,SP,Sudeste,nao_iniciado,nao_iniciado
3540309,municipio,Pontes Gestal,SP,Sudeste,nao_iniciado,nao_iniciado
3540408,municipio,Populina,SP,Sudeste,em_cadastramento,em_processo
3540507,municipio,Porangaba,SP,Sudeste,nao_iniciado,nao_iniciado
3540606,municipio,Porto Feliz,SP,Sudeste,nao_iniciado,nao_iniciado
3540705,municipio,Porto Ferreira,SP,Sudeste,em_analise,em_processo
3540754,municipio,Potim,SP,Sudeste,em_cadastramento,em_processo
3540804,municipio,Potirendaba,SP,Sudeste,nao_iniciado,nao_iniciado
3540853,municipio,Pracinha,SP,Sudeste,nao_iniciado,nao_iniciado
3540903,municipio,Pradópolis,SP,Sudeste,em_analise,em_processo
3541000,municipio,Praia Grande,SP,Sudeste,nao_iniciado,nao_iniciado
3541059,municipio,Pratânia,SP,Sudeste,nao_iniciado,nao_iniciado
3541109,municipio,Presidente Alves,SP,Sudeste,nao_iniciado,nao_iniciado
3541208,municipio,Presidente Bernardes,SP,Sudeste,nao_iniciado,nao_iniciado
3541307,municipio,Presidente Epitácio,SP,Sudeste,em_cadastramento,em_processo
3541406,municipio,Presidente Prudente,SP,Sudeste,em_analise,em_processo
3541505,municipio,Presidente Venceslau,SP,Sudeste,nao_iniciado,nao_iniciado
3541604,municipio,Promissão,SP,Sudeste,em_cadastramento,em_processo
3541653,municipio,Quadra,SP,Sudeste,nao_iniciado,nao_iniciado
3541703,municipio,Quatá,SP,Sudeste,nao_iniciado,nao_iniciado
3541802,municipio,Queiroz,SP,Sudeste,nao_iniciado,nao_iniciado
3541901,municipio,Queluz,SP,Sudeste,nao_iniciado,nao_iniciado
3542008,municipio,Quintana,SP,Sudeste,em_cadastramento,em_processo
3542107,municipio,Rafard,SP,Sudeste,em_cadastramento,em_processo
3542206,municipio,Rancharia,SP,Sudeste,nao_iniciado,nao_iniciado
3542305,municipio,Redenção da Serra,SP,Sudeste,em_analise,em_processo
3542404,municipio,Regente Feijó,SP,Sudeste,nao_iniciado,nao_iniciado
3542503,municipio,Reginópolis,SP,Sudeste,nao_iniciado,nao_iniciado
3542602,municipio,Registro,SP,Sudeste,nao_iniciado,nao_iniciado
3542701,municipio,Restinga,SP,Sudeste,em_analise,em_processo
3542800,municipio,Ribeira,SP,Sudeste,nao_iniciado,nao_iniciado
3542909,municipio,Ribeirão Bonito,SP,Sudeste,nao_iniciado,nao_iniciado
3543006,municipio,Ribeirão Branco,SP,Sudeste,nao_iniciado,nao_iniciado
3543105,municipio,Ribeirão Corrente,SP,Sudeste,em_analise,em_processo
3543238,municipio,Ribeirão dos Índios,SP,Sudeste,em_cadastramento,em_processo
3543204,municipio,Ribeirão do Sul,SP,Sudeste,nao_iniciado,nao_iniciado
3543253,municipio,Ribeirão Grande,SP,Sudeste,nao_iniciado,nao_iniciado
3543303,municipio,Ribeirão Pires,SP,Sudeste,nao_iniciado,nao_iniciado
3543402,municipio,Ribeirão Preto,SP,Sudeste,em_analise,em_processo
3543600,municipio,Rifaina,SP,Sudeste,nao_iniciado,nao_iniciado
3543709,municipio,Rincão,SP,Sudeste,nao_iniciado,nao_iniciado
3543808,municipio,Rinópolis,SP,Sudeste,nao_iniciado,nao_iniciado
3543907,municipio,Rio Claro,SP,Sudeste,nao_iniciado,nao_iniciado
3544004,municipio,Rio das Pedras,SP,Sudeste,em_analise,em_processo
3544103,municipio,Rio Grande da Serra,SP,Sudeste,em_cadastramento,em_processo
3544202,municipio,Riolândia,SP,Sudeste,nao_iniciado,nao_iniciado
3543501,municipio,Riversul,SP,Sudeste,nao_iniciado,nao_iniciado
3544251,municipio,Rosana,SP,Sudeste,nao_iniciado,nao_iniciado
3544301,municipio,Roseira,SP,Sudeste,nao_iniciado,nao_iniciado
3544400,municipio,Rubiácea,SP,Sudeste,em_analise,em_processo
3544509,municipio,Rubinéia,SP,Sudeste,nao_iniciado,nao_iniciado
3544608,municipio,Sabino,SP,Sudeste,nao_iniciado,nao_iniciado
3544707,municipio,Sagres,SP,Sudeste,nao_iniciado,nao_iniciado
3544806,municipio,Sales,SP,Sudeste,nao_iniciado,nao_iniciado
3544905,municipio,Sales Oliveira,SP,Sudeste,nao_iniciado,nao_iniciado
3545001,municipio,Salesópolis,SP,Sudeste,em_analise,em_processo
3545100,municipio,Salmourão,SP,Sudeste,nao_iniciado,nao_iniciado
3545159,municipio,Saltinho,SP,Sudeste,em_analise,em_processo
3545209,municipio,Salto,SP,Sudeste,nao_iniciado,nao_iniciado
3545308,municipio,Salto de Pirapora,SP,Sudeste,nao_iniciado,nao_iniciado
3545407,municipio,Salto Grande,SP,Sudeste,nao_iniciado,nao_iniciado
3545506,municipio,Sandovalina,SP,Sudeste,nao_iniciado,nao_iniciado
3545605,municipio,Santa Adélia,SP,Sudeste,em_analise,em_processo
3545704,municipio,Santa Albertina,SP,Sudeste,nao_iniciado,nao_iniciado
3545803,municipio,Santa Bárbara d'Oeste,SP,Sudeste,em_analise,em_processo
3546009,municipio,Santa Branca,SP,Sudeste,nao_iniciado,nao_iniciado
3546108,municipio,Santa Clara d'Oeste,SP,Sudeste,em_analise,em_processo
3546207,municipio,Santa Cruz da Conceição,SP,Sudeste,nao_iniciado,nao_iniciado
3546256,municipio,Santa Cruz da Esperança,SP,Sudeste,em_cadastramento,em_processo
3546306,municipio,Santa Cruz das Palmeiras,SP,Sudeste,em_analise,em_processo
3546405,municipio,Santa Cruz do Rio Pardo,SP,Sudeste,em_cadastramento,em_processo
3546504,municipio,Santa Ernestina,SP,Sudeste,em_analise,em_processo
3546603,municipio,Santa Fé do Sul,SP,Sudeste,nao_iniciado,nao_iniciado
3546702,municipio,Santa Gertrudes,SP,Sudeste,em_analise,em_processo
3546801,municipio,Santa Isabel,SP,Sudeste,nao_iniciado,nao_iniciado
3546900,municipio,Santa Lúcia,SP,Sudeste,nao_iniciado,nao_iniciado
3547007,municipio,Santa Maria da Serra,SP,Sudeste,em_analise,em_processo
3547106,municipio,Santa Mercedes,SP,Sudeste,nao_iniciado,nao_iniciado
3547205,municipio,Santana da Ponte Pensa,SP,Sudeste,nao_iniciado,nao_iniciado
3547304,municipio,Santana de Parnaíba,SP,Sudeste,nao_iniciado,nao_iniciado
3547403,municipio,Santa Rita d'Oeste,SP,Sudeste,nao_iniciado,nao_iniciado
3547502,municipio,Santa Rita do Passa Quatro,SP,Sudeste,em_analise,em_processo
3547601,municipio,Santa Rosa de Viterbo,SP,Sudeste,nao_iniciado,nao_iniciado
3547650,municipio,Santa Salete,SP,Sudeste,nao_iniciado,nao_iniciado
3547700,municipio,Santo Anastácio,SP,Sudeste,nao_iniciado,nao_iniciado
3547809,municipio,Santo André,SP,Sudeste,em_analise,em_processo
3547908,municipio,Santo Antônio da Alegria,SP,Sudeste,nao_iniciado,nao_iniciado
3548005,municipio,Santo Antônio de Posse,SP,Sudeste,nao_iniciado,nao_iniciado
3548054,municipio,Santo Antônio do Aracanguá,SP,Sudeste,nao_iniciado,nao_iniciado
3548104,municipio,Santo Antônio do Jardim,SP,Sudeste,nao_iniciado,nao_iniciado
3548203,municipio,Santo Antônio do Pinhal,SP,Sudeste,nao_iniciado,nao_iniciado
3548302,municipio,Santo Expedito,SP,Sudeste,nao_iniciado,nao_iniciado
3548401,municipio,Santópolis do Aguapeí,SP,Sudeste,em_analise,em_processo
3548500,municipio,Santos,SP,Sudeste,em_analise,em_processo
3548609,municipio,São Bento do Sapucaí,SP,Sudeste,nao_iniciado,nao_iniciado
3548708,municipio,São Bernardo do Campo,SP,Sudeste,em_analise,em_processo
3548807,municipio,São Caetano do Sul,SP,Sudeste,em_analise,em_processo
3548906,municipio,São Carlos,SP,Sudeste,em_cadastramento,em_processo
3549003,municipio,São Francisco,SP,Sudeste,nao_iniciado,nao_iniciado
3549102,municipio,São João da Boa Vista,SP,Sudeste,nao_iniciado,nao_iniciado
3549201,municipio,São João das Duas Pontes,SP,Sudeste,nao_iniciado,nao_iniciado
3549250,municipio,São João de Iracema,SP,Sudeste,nao_iniciado,nao_iniciado
3549300,municipio,São João do Pau d'Alho,SP,Sudeste,em_analise,em_processo
3549409,municipio,São Joaquim da Barra,SP,Sudeste,nao_iniciado,nao_iniciado
3549508,municipio,São José da Bela Vista,SP,Sudeste,nao_iniciado,nao_iniciado
3549607,municipio,São José do Barreiro,SP,Sudeste,nao_iniciado,nao_iniciado
3549706,municipio,São José do Rio Pardo,SP,Sudeste,em_cadastramento,em_processo
3549805,municipio,São José do Rio Preto,SP,Sudeste,em_analise,em_processo
3549904,municipio,São José dos Campos,SP,Sudeste,nao_iniciado,nao_iniciado
3549953,municipio,São Lourenço da Serra,SP,Sudeste,em_analise,em_processo
3550001,municipio,São Luiz do Paraitinga,SP,Sudeste,nao_iniciado,nao_iniciado
3550100,municipio,São Manuel,SP,Sudeste,nao_iniciado,nao_iniciado
3550209,municipio,São Miguel Arcanjo,SP,Sudeste,em_analise,em_processo
3550308,municipio,São Paulo,SP,Sudeste,em_analise,em_processo
3550407,municipio,São Pedro,SP,Sudeste,em_cadastramento,em_processo
3550506,municipio,São Pedro do Turvo,SP,Sudeste,nao_iniciado,nao_iniciado
3550605,municipio,São Roque,SP,Sudeste,nao_iniciado,nao_iniciado
3550704,municipio,São Sebastião,SP,Sudeste,em_analise,em_processo
3550803,municipio,São Sebastião da Grama,SP,Sudeste,em_cadastramento,em_processo
3550902,municipio,São Simão,SP,Sudeste,em_analise,em_processo
3551009,municipio,São Vicente,SP,Sudeste,em_analise,em_processo
3551108,municipio,Sarapuí,SP,Sudeste,em_analise,em_processo
3551207,municipio,Sarutaiá,SP,Sudeste,nao_iniciado,nao_iniciado
3551306,municipio,Sebastianópolis do Sul,SP,Sudeste,em_cadastramento,em_processo
